created_at,author_id,text,author,sentiment_score
2023-05-01 22:09:13+00:00,49206653,"RT @lesstenny: Is Michaelia Cash cooked in the head?         #auspol 

#auspol #VoiceToParliament https://t.co/NeGfeHtF6O","{'verified': False, 'location': ' New South Wales', 'public_metrics': {'followers_count': 1003, 'following_count': 2305, 'tweet_count': 50897, 'listed_count': 48}, 'created_at': '2009-06-21T02:45:17.000Z', 'id': '49206653', 'description': 'Old hack.', 'protected': False, 'name': 'KFM', 'username': 'KFMVIEWS', 'profile_image_url': 'https://pbs.twimg.com/profile_images/801598575645839360/tVnkRIlI_normal.jpg'}",0
2023-05-01 22:08:04+00:00,9.29E+17,"@EddieSynot It's certainly exposing all the Marxist adjacent 'professionals' in all professions... 🤔 😂 👌🏾

The red-rimmed glasses are a dead give away... 🤔 😂

#VoteNoToRacism #VoteNoToMarxism #VoteNoToSegregation #VoiceToParliament","{'verified': False, 'location': 'Australia', 'public_metrics': {'followers_count': 1843, 'following_count': 4983, 'tweet_count': 37717, 'listed_count': 14}, 'created_at': '2017-11-10T10:30:05.000Z', 'id': '928932770130173954', 'description': 'The censorship of truth is the epidemic. \nCancel Marxists & Globalists.\n#NoVaxMandates #CovidMassPsychosis', 'protected': False, 'name': 'Lara Zhivago 🇦🇺🇨🇦🐭', 'username': 'RowdyTrader', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1519958069790543872/u12L4hVl_normal.jpg', 'entities': {'description': {'hashtags': [{'start': 72, 'end': 86, 'tag': 'NoVaxMandates'}, {'start': 87, 'end': 106, 'tag': 'CovidMassPsychosis'}]}}}",-0.6124
2023-05-01 22:07:50+00:00,187010606,RT @EddieSynot: Yet nation’s leading constitutional lawyers &amp; practitioners say opposite as too solicitor general’s opinion. Recognition of…,"{'verified': False, 'location': 'Dharruk - The Mounts', 'public_metrics': {'followers_count': 435, 'following_count': 651, 'tweet_count': 22502, 'listed_count': 7}, 'created_at': '2010-09-05T01:01:28.000Z', 'id': '187010606', 'description': 'RN. Cancer Survivor. PhD candidate looking into the experiences of LGBTIQ+, and those who support them, living with cancer. Vote Yes for the Voice in parliament', 'protected': False, 'name': '🌈🏳️\u200d🌈Colin Ellis 😷🇺🇦', 'username': 'Combat_Hawk', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1410715366444072961/ZA9Qqec1_normal.jpg'}",0
2023-05-01 22:07:32+00:00,481572703,RT @EddieSynot: Yet nation’s leading constitutional lawyers &amp; practitioners say opposite as too solicitor general’s opinion. Recognition of…,"{'verified': False, 'location': 'Meanjin (Yuggera and Turrbal)', 'public_metrics': {'followers_count': 1524, 'following_count': 2390, 'tweet_count': 133268, 'listed_count': 71}, 'pinned_tweet_id': '1514103030412898308', 'created_at': '2012-02-02T22:55:10.000Z', 'id': '481572703', 'description': 'The future is surprising enough without walking into it blindfolded. Rising ♒ 🌙 ♊️ 🌞♒', 'protected': False, 'name': 'AnnieM (Ms Interpreted)', 'username': 'AnnieMOnline', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1472789359845806080/eZe2gN3a_normal.jpg'}",0
2023-05-01 22:05:11+00:00,1.46E+18,RT @EddieSynot: Imagine being this disrespectful toward the Indigenous community. Well you don’t have to because we always have Prue as an…,"{'verified': False, 'location': 'Perth, WA', 'public_metrics': {'followers_count': 156, 'following_count': 209, 'tweet_count': 16337, 'listed_count': 0}, 'pinned_tweet_id': '1464894733046542338', 'created_at': '2021-11-04T08:59:28.000Z', 'id': '1456183523329466370', 'description': 'Reincarnated.\n\nThis is my last chance.', 'protected': False, 'name': 'Gianni Morandi @zippuli@mastodon.social', 'username': 'GianniMorandi00', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1456184682639335428/-VLjnVOf_normal.jpg'}",0.2732
2023-05-01 22:01:00+00:00,1.51E+18,"RT @JayJay91341991: Pedo apologist and disgraced ex-PM Tony Abbott, believes he is now an “expert” on Indigenous affairs, and of course wil…","{'verified': False, 'location': 'At the Bulwark  ', 'public_metrics': {'followers_count': 123, 'following_count': 123, 'tweet_count': 5128, 'listed_count': 1}, 'created_at': '2022-03-25T20:21:02.000Z', 'id': '1507452387090337797', 'description': 'I am who I am. Your approval is not needed.', 'protected': False, 'name': 'The Bulwark', 'username': 'ferullo_andrew', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1543732983923740672/-n_mghfz_normal.jpg'}",-0.4588
2023-05-01 22:00:42+00:00,311981333,RT @EddieSynot: Imagine being this disrespectful toward the Indigenous community. Well you don’t have to because we always have Prue as an…,"{'verified': False, 'location': 'Sydney, New South Wales', 'public_metrics': {'followers_count': 373, 'following_count': 244, 'tweet_count': 3322, 'listed_count': 2}, 'created_at': '2011-06-06T11:47:39.000Z', 'id': '311981333', 'description': 'Barrister Sydney, views attributable to anyone that you currently have beef with. He/him.', 'protected': False, 'name': 'Michael Swanson', 'username': 'AffableHygge', 'profile_image_url': 'https://pbs.twimg.com/profile_images/470908536403132416/qhevjiBc_normal.jpeg'}",0.2732
2023-05-01 22:00:02+00:00,1.47E+18,"RT @lesstenny: Is Michaelia Cash cooked in the head?         #auspol 

#auspol #VoiceToParliament https://t.co/NeGfeHtF6O","{'verified': False, 'location': 'Sydney, New South Wales', 'public_metrics': {'followers_count': 43, 'following_count': 311, 'tweet_count': 6187, 'listed_count': 0}, 'created_at': '2021-12-14T07:48:07.000Z', 'id': '1470661672809349123', 'description': 'An old school still working sales rep Loves ⛳️ Test cricket 🏏 and the Cardinals ⚾️ ALP voter and never afraid of a new idea. Every day is a special occasion', 'protected': False, 'name': 'Cooks River Rooster', 'username': 'pwcooksriver2', 'profile_image_url': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png'}",0
2023-05-01 22:00:00+00:00,1.23E+18,"Good morning
#VoteYesAustralia to the #VoicetoParliament","{'verified': False, 'location': 'Queensland', 'public_metrics': {'followers_count': 1265, 'following_count': 1589, 'tweet_count': 26524, 'listed_count': 4}, 'pinned_tweet_id': '1407601210098475008', 'created_at': '2020-02-28T06:23:01.000Z', 'id': '1233276322803138561', 'description': 'Protect our wildlife & our environment! Proud Vegan. Always be kind!', 'protected': False, 'name': 'When the Flame Turns Blue 🖤💛❤️', 'username': 'WhenTurn', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1233277412772679680/2DiT2DLa_normal.jpg'}",0.4404
2023-05-01 21:55:13+00:00,1494445920,RT @MissPolly62: This is a list of some of Labors achievements thus far (just in case anyone was wondering what they have been up to). They…,"{'verified': False, 'public_metrics': {'followers_count': 156, 'following_count': 618, 'tweet_count': 15919, 'listed_count': 0}, 'created_at': '2013-06-09T02:37:38.000Z', 'id': '1494445920', 'description': 'Want a better world left for my grandchildren. Unionist. Believe in social Justice and fairness.', 'protected': False, 'name': 'Rob-Tat', 'username': 'rob_tat', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1354380210028728324/i1aGn369_normal.jpg'}",0
2023-05-01 21:55:03+00:00,1.37E+18,"RT @philmupp1: #VoiceToParliament 
WA Stokesperson for the LNP Michaelia Cash promoting the no campaign because Indigenous Australians make…","{'verified': False, 'location': 'Melbourne, Victoria', 'public_metrics': {'followers_count': 249, 'following_count': 209, 'tweet_count': 22335, 'listed_count': 2}, 'created_at': '2021-03-22T11:58:12.000Z', 'id': '1373967175619256322', 'description': 'Love my family friends and country.', 'protected': False, 'name': 'A Bran nu Dae', 'username': 'Jan41475593', 'profile_image_url': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png'}",0.0772
2023-05-01 21:54:22+00:00,748523910,RT @EddieSynot: Imagine being this disrespectful toward the Indigenous community. Well you don’t have to because we always have Prue as an…,"{'verified': False, 'location': 'canberra', 'public_metrics': {'followers_count': 6329, 'following_count': 5825, 'tweet_count': 609072, 'listed_count': 267}, 'created_at': '2012-08-10T03:35:31.000Z', 'id': '748523910', 'description': 'Not now, and never have been, a member of any political party', 'protected': False, 'name': 'grace pettigrew', 'username': 'broomstick33', 'profile_image_url': 'https://pbs.twimg.com/profile_images/2526842256/y1846fsiheqir1lkeq3e_normal.jpeg'}",0.2732
2023-05-01 21:53:56+00:00,1.50E+18,"RT @Studio26151: A huge congratulations to Betty Campbell, Katjarra Butler, Tuppy Ngintja Goodwin &amp; Doris Bush Nungarrayi ~ 4 very talented…","{'verified': False, 'location': 'Canberra', 'public_metrics': {'followers_count': 1732, 'following_count': 5003, 'tweet_count': 7753, 'listed_count': 8}, 'pinned_tweet_id': '1652958489785024512', 'created_at': '2022-03-03T06:11:45.000Z', 'id': '1499264951470497795', 'description': 'A fine art studio specialising in peaceful respectful landscape paintings in Ngunnawal, Ngarigo, Walgalu country. PARTNER Bungendore Fine Art Gallery.', 'protected': False, 'url': 'https://t.co/q4DIEZiTR3', 'name': 'Studio2615', 'username': 'Studio26151', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1635501361457664001/IAisR85q_normal.jpg', 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/q4DIEZiTR3', 'expanded_url': 'https://www.carolinereidartist.com/', 'display_url': 'carolinereidartist.com'}]}}}",0.7351
2023-05-01 21:53:13+00:00,2456550114,RT @EddieSynot: Noel Pearson is on 🔥 in committee on Voice referendum. Such a contrast to rambling of Mundine before him. Keith Wolahan tri…,"{'verified': False, 'location': 'Ngunnawal and Ngambri Country', 'public_metrics': {'followers_count': 1780, 'following_count': 3173, 'tweet_count': 277431, 'listed_count': 126}, 'created_at': '2014-04-21T12:44:55.000Z', 'id': '2456550114', 'description': 'I walk the dog 🦮 🙂 Social justice & political animal, I support the VOICE, Treaty and appreciate Uluru Statement ❤️', 'protected': False, 'name': '🐶 📚🎨😎💄🎼 HED YES', 'username': 'IsaD88', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1581579119300485122/JwXgQITY_normal.jpg'}",0
2023-05-01 21:52:58+00:00,2464727282,"#auspol 
#TheVoice
#VoiceToParliament 
#VoiceTreatyTruth https://t.co/vuGUqrB9hl","{'verified': False, 'location': 'Australia', 'public_metrics': {'followers_count': 808, 'following_count': 1953, 'tweet_count': 25193, 'listed_count': 48}, 'created_at': '2014-04-26T14:46:37.000Z', 'id': '2464727282', 'description': 'RN father of 3, husband to the one\ndogfather to one rough and a wusasaurus\n\nOn Darug and Guringai land', 'protected': False, 'name': '🌱💧Peter Sinclair', 'username': 'stop4nowt', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1532615841761861632/3B3khpz1_normal.jpg'}",0
2023-05-01 21:52:47+00:00,1.08E+18,"RT @PeterWMurphy1: Tony Abbott predicts an embittered, divided nation whether the Voice referendum succeeds or fails. 

Remember Tony Abbot…","{'verified': False, 'public_metrics': {'followers_count': 448, 'following_count': 1216, 'tweet_count': 120661, 'listed_count': 1}, 'created_at': '2018-12-23T10:14:28.000Z', 'id': '1076783086942048258', 'description': 'Fan of democracy,but governed by fools who let corporate donors pay no tax,wreck our backyards,farms, n precious water.Climate n social conscience on radar2.', 'protected': False, 'name': 'little Pip squeak 🎀@nonewcoal as Earth warming.', 'username': 'earthiswarming', 'profile_image_url': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png'}",0
2023-05-01 21:52:13+00:00,9.57E+17,RT @MissPolly62: Tony Abbott is trending so I thought it was the perfect time to share this hilarious video of the dimwitted fool. How he e…,"{'verified': False, 'location': 'Melbourne, Victoria', 'public_metrics': {'followers_count': 568, 'following_count': 861, 'tweet_count': 47676, 'listed_count': 0}, 'created_at': '2018-01-25T23:10:18.000Z', 'id': '956665559193546752', 'description': '', 'protected': False, 'name': 'Peter', 'username': 'Peter47798569', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1232780620599721984/Gkq-Aa7S_normal.jpg'}",0.729
2023-05-01 21:52:08+00:00,274447445,"RT @LokChrisMaher: Noel Pearson says #Abbott's suggestion the referendum should scrapped is absurd. 

Everything about Abbott is absurd. Ab…","{'verified': False, 'location': 'Downunder ', 'public_metrics': {'followers_count': 785, 'following_count': 686, 'tweet_count': 60745, 'listed_count': 4}, 'created_at': '2011-03-30T09:35:57.000Z', 'id': '274447445', 'description': ""Call me Terrz, Terrza or anything you want, just don't call me late for dinner and a Red Wine. No DM's please. 👍"", 'protected': False, 'name': 'Terry Colbert', 'username': 'eeaaw', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1289460799862263809/HBHm4b3b_normal.jpg'}",0
2023-05-01 21:51:27+00:00,187010606,RT @EddieSynot: Solicitor General’s opinion is clear. So too overwhelming weight of expert legal opinion. There is no threat. Kenny is righ…,"{'verified': False, 'location': 'Dharruk - The Mounts', 'public_metrics': {'followers_count': 435, 'following_count': 651, 'tweet_count': 22502, 'listed_count': 7}, 'created_at': '2010-09-05T01:01:28.000Z', 'id': '187010606', 'description': 'RN. Cancer Survivor. PhD candidate looking into the experiences of LGBTIQ+, and those who support them, living with cancer. Vote Yes for the Voice in parliament', 'protected': False, 'name': '🌈🏳️\u200d🌈Colin Ellis 😷🇺🇦', 'username': 'Combat_Hawk', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1410715366444072961/ZA9Qqec1_normal.jpg'}",-0.3612
2023-05-01 21:50:52+00:00,47200520,RT @EddieSynot: Noel Pearson is on 🔥 in committee on Voice referendum. Such a contrast to rambling of Mundine before him. Keith Wolahan tri…,"{'verified': False, 'location': 'Australia', 'public_metrics': {'followers_count': 3484, 'following_count': 2615, 'tweet_count': 391110, 'listed_count': 226}, 'pinned_tweet_id': '1333148853730643968', 'created_at': '2009-06-14T23:11:00.000Z', 'id': '47200520', 'description': 'Active research, collaboration, & innovative projects in communities, business & government institutions. RTs not endorsements', 'protected': False, 'url': 'https://t.co/3E5RkoJyef', 'name': '💧🌎Kate Crawford 🔥🌻', 'username': 'kate_eviva', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1264267324/katecrawford_normal.jpg', 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3E5RkoJyef', 'expanded_url': 'http://www.eviva.com.au', 'display_url': 'eviva.com.au'}]}}}",0
2023-05-01 21:50:34+00:00,401160157,"RT @LokChrisMaher: Noel Pearson says #Abbott's suggestion the referendum should scrapped is absurd. 

Everything about Abbott is absurd. Ab…","{'verified': False, 'location': 'Gold Coast, Australia', 'public_metrics': {'followers_count': 2644, 'following_count': 4934, 'tweet_count': 158915, 'listed_count': 3}, 'pinned_tweet_id': '1643062206484058113', 'created_at': '2011-10-30T04:28:39.000Z', 'id': '401160157', 'description': 'Born on unceded Peramangk country, 310 pp. Sixthgenaus voting YES. \nMed Sci, writes Romance, enjoys art.\nOccasional need to cull numbers, no offense to anyone.', 'protected': False, 'name': '😷 wendyleslie💧🐨🔬🐀 Vote YES', 'username': 'wendyleslie121', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1346339615263707137/iMMK6KNk_normal.jpg'}",0
2023-05-01 21:50:15+00:00,1.26E+18,"RT @JayJay91341991: Pedo apologist and disgraced ex-PM Tony Abbott, believes he is now an “expert” on Indigenous affairs, and of course wil…","{'verified': False, 'location': 'Sydney, New South Wales', 'public_metrics': {'followers_count': 688, 'following_count': 813, 'tweet_count': 70675, 'listed_count': 7}, 'created_at': '2020-05-10T11:07:45.000Z', 'id': '1259439863071338496', 'description': 'Save the Planet & environment. Gardening, wildlife & politics. Labor is the party. Supporter of the ABC, no more bias on our ABC please', 'protected': False, 'name': 'Lorraine', 'username': 'lorrainemary59', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1260536591656742912/1ocpn3aC_normal.jpg'}",-0.4588
2023-05-01 21:47:59+00:00,258730399,RT @EddieSynot: Noel Pearson is on 🔥 in committee on Voice referendum. Such a contrast to rambling of Mundine before him. Keith Wolahan tri…,"{'verified': False, 'public_metrics': {'followers_count': 604, 'following_count': 49, 'tweet_count': 37948, 'listed_count': 4}, 'created_at': '2011-02-28T10:53:46.000Z', 'id': '258730399', 'description': '', 'protected': False, 'name': 'Peter Newton', 'username': 'twoeoz', 'profile_image_url': 'https://pbs.twimg.com/profile_images/2595823417/image_normal.jpg'}",0
2023-05-01 21:45:45+00:00,3311026693,Imagine being this disrespectful toward the Indigenous community. Well you don’t have to because we always have Prue as an example. It’s time for real change. Time to leave Prue’s attitudes in the past where they belong. #UluruStatement #auspol #VoteYes #VoiceToParliament https://t.co/F6Q373hnuZ,"{'verified': True, 'location': 'Brisbane, Queensland', 'public_metrics': {'followers_count': 5194, 'following_count': 5049, 'tweet_count': 29145, 'listed_count': 26}, 'pinned_tweet_id': '1644226534365093888', 'created_at': '2015-08-10T00:46:36.000Z', 'id': '3311026693', 'description': 'Public lawyer. @GriffLawSchool @ILC_UNSW. “You better check yo self before you wreck yo self” Ice Cube 1993', 'protected': False, 'url': 'https://t.co/ndpLAB4iL7', 'name': 'eddie synot', 'username': 'EddieSynot', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1641640541434839043/rMuOjFqy_normal.jpg', 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ndpLAB4iL7', 'expanded_url': 'https://edwardjsynot.com', 'display_url': 'edwardjsynot.com'}]}, 'description': {'mentions': [{'start': 15, 'end': 30, 'username': 'GriffLawSchool'}, {'start': 31, 'end': 40, 'username': 'ILC_UNSW'}]}}}",0.2263
2023-05-01 21:34:40+00:00,1.56E+18,RT @PeterWMurphy1: Voice to Parliament: Debunking 10 myths and misconceptions. An excellent piece by @MonashUni. Peter Dutton &amp; Barnaby Joy…,"{'verified': False, 'location': 'Australia', 'public_metrics': {'followers_count': 982, 'following_count': 1232, 'tweet_count': 6300, 'listed_count': 4}, 'pinned_tweet_id': '1583623045964386304', 'created_at': '2022-08-28T07:41:17.000Z', 'id': '1563793121925664769', 'description': 'NO D.M. Born Labor, 4 x 💉,sweary 🐀, former CFMEU/AWU worker. Bundjalung man gone walkabout…', 'protected': False, 'name': 'TheBLACK🌚TRACKER', 'username': 'Chad50726588', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1564739572931563520/e75NIutR_normal.jpg'}",0.5719
2023-05-01 21:30:06+00:00,570684878,RT @EddieSynot: Yet nation’s leading constitutional lawyers &amp; practitioners say opposite as too solicitor general’s opinion. Recognition of…,"{'verified': False, 'location': 'Benalla Victoria', 'public_metrics': {'followers_count': 1638, 'following_count': 952, 'tweet_count': 187959, 'listed_count': 10}, 'created_at': '2012-05-04T09:36:24.000Z', 'id': '570684878', 'description': 'Independent media only . Murdoch Royal Commission. NACC. Social Justice. Fix Fair Work Commission. Climate Action.  Social Housing', 'protected': False, 'name': ""Cath O'Connor#VoteYesAustralia"", 'username': 'cath_oco', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1651347080642957312/yaZCowXI_normal.jpg'}",0
2023-05-01 21:25:20+00:00,500271953,RT @MissPolly62: This is a list of some of Labors achievements thus far (just in case anyone was wondering what they have been up to). They…,"{'verified': False, 'location': 'Brisbane', 'public_metrics': {'followers_count': 1022, 'following_count': 1775, 'tweet_count': 18532, 'listed_count': 4}, 'created_at': '2012-02-22T23:56:29.000Z', 'id': '500271953', 'description': 'Gratefully sharing Quandamooka land. Member of ALP. I advocate for justice and creating a kinder, more equal Australia. Happily married. Will not respond to DMs', 'protected': False, 'name': 'Colleen - KeepMoving4GoodMH', 'username': 'charliessay', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1571355419368652800/uAZmbyJD_normal.jpg'}",0
2023-05-01 21:24:15+00:00,15268122,@strangerous10 I love the way it's just a game of Tony says... No proof or even explanation #VoiceToParliament #auspol,"{'verified': False, 'location': 'Sydney', 'public_metrics': {'followers_count': 232, 'following_count': 387, 'tweet_count': 10629, 'listed_count': 8}, 'created_at': '2008-06-29T03:37:34.000Z', 'id': '15268122', 'description': ""Sydney - Inner Westie - parent to 2 zoomers  - I'd rather live in a functioning society than pay less tax - Mastodon account with the same name ..."", 'protected': False, 'name': 'dee_le_brun', 'username': 'dee_le_brun', 'profile_image_url': 'https://pbs.twimg.com/profile_images/56031346/2007_379__5__normal.JPG'}",0.4588
2023-05-01 21:22:57+00:00,1.32E+18,RT @MissPolly62: This is a list of some of Labors achievements thus far (just in case anyone was wondering what they have been up to). They…,"{'verified': False, 'public_metrics': {'followers_count': 369, 'following_count': 28, 'tweet_count': 60612, 'listed_count': 0}, 'created_at': '2020-10-14T09:23:24.000Z', 'id': '1316308520174678016', 'description': '', 'protected': False, 'name': 'jacky gillies', 'username': 'GilliesJacky', 'profile_image_url': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png'}",0
2023-05-01 21:20:02+00:00,258730399,"RT @JayJay91341991: Pedo apologist and disgraced ex-PM Tony Abbott, believes he is now an “expert” on Indigenous affairs, and of course wil…","{'verified': False, 'public_metrics': {'followers_count': 604, 'following_count': 49, 'tweet_count': 37948, 'listed_count': 4}, 'created_at': '2011-02-28T10:53:46.000Z', 'id': '258730399', 'description': '', 'protected': False, 'name': 'Peter Newton', 'username': 'twoeoz', 'profile_image_url': 'https://pbs.twimg.com/profile_images/2595823417/image_normal.jpg'}",-0.4588
2023-05-01 21:16:24+00:00,1.35E+18,RT @EddieSynot: Yet nation’s leading constitutional lawyers &amp; practitioners say opposite as too solicitor general’s opinion. Recognition of…,"{'verified': False, 'public_metrics': {'followers_count': 744, 'following_count': 1625, 'tweet_count': 20677, 'listed_count': 1}, 'pinned_tweet_id': '1463027953470566402', 'created_at': '2021-01-10T07:34:07.000Z', 'id': '1348171206910873600', 'description': 'Equal is equal. \n\nEFC🖤❤', 'protected': False, 'name': 'Sam 😃', 'username': 'equalisequal5', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1576713779412623360/vK19VZBw_normal.jpg'}",0
2023-05-01 21:13:46+00:00,8.91E+17,"There are 11 First Nations MPs and senators. Here's what they think of a Voice to Parliament https://t.co/ytFPi3ycCX via @ABCaustralia 
#VoteYes
#Voice 
#VoiceToParliament 
#UluruStatement 
#Auspol","{'verified': False, 'location': 'Bli Bli, Sunshine Coast', 'public_metrics': {'followers_count': 251, 'following_count': 816, 'tweet_count': 2211, 'listed_count': 1}, 'created_at': '2017-07-29T00:08:17.000Z', 'id': '891087950498353152', 'description': 'Lefty, golfer, thinker, husband, retired and loving it!', 'protected': False, 'name': 'Ray Marx', 'username': 'RayMarx2', 'profile_image_url': 'https://pbs.twimg.com/profile_images/892465435358117889/KpAbgRD7_normal.jpg'}",0
2023-05-01 21:09:00+00:00,378278756,"Gotta love those facts
#VoiceToParliament https://t.co/zFQ2GuRKjc","{'verified': False, 'location': 'Australia', 'public_metrics': {'followers_count': 2347, 'following_count': 3060, 'tweet_count': 22979, 'listed_count': 98}, 'created_at': '2011-09-22T23:08:39.000Z', 'id': '378278756', 'description': 'lapsed  CCN, use of SoMe to improve pt outcomes, advocate of essential nursing care; Views are personal', 'protected': False, 'name': 'Im no angel', 'username': 'kaye_rolls', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1397119359563091968/Ed4A8v4k_normal.jpg'}",0.6369
2023-05-01 21:06:43+00:00,912342698,"@aussiearmyvet00 @macsween_prue Y    Y EEEE     SSS
 Y  Y  E          S
    Y    EEEE     SS
    Y    E                 S
    Y    EEEE    SSS
#VoiceToParliament #VoteYes https://t.co/e3JdwB47Bv","{'verified': False, 'location': 'Boonwurrung land', 'public_metrics': {'followers_count': 1622, 'following_count': 2075, 'tweet_count': 87472, 'listed_count': 110}, 'created_at': '2012-10-29T12:34:15.000Z', 'id': '912342698', 'description': 'Wanting a better, fairer, more intelligent & altruistic government than the greedy, corrupt, yes-men-libertarian-trash we have just voted out. 4x💉🇺🇦', 'protected': False, 'name': 'I’m Voting YES—It’s overdue.', 'username': 'writerbyter', 'profile_image_url': 'https://pbs.twimg.com/profile_images/2814080787/8a2e9ab92e9650cd3d729ced88d2cde3_normal.jpeg'}",0
2023-05-01 21:06:34+00:00,597808853,RT @EddieSynot: Yet nation’s leading constitutional lawyers &amp; practitioners say opposite as too solicitor general’s opinion. Recognition of…,"{'verified': False, 'location': 'Canberra and Helensburgh, NSW.', 'public_metrics': {'followers_count': 1160, 'following_count': 1454, 'tweet_count': 35881, 'listed_count': 15}, 'pinned_tweet_id': '1606762642877878273', 'created_at': '2012-06-02T22:48:44.000Z', 'id': '597808853', 'description': 'Former editor Communicable Diseases Intelligence. Dogs, mushrooms, birds and photos.', 'protected': False, 'name': 'Ian (not that kind of Doctor) McKay', 'username': 'inxanadudid', 'profile_image_url': 'https://pbs.twimg.com/profile_images/2272954758/image_normal.jpg'}",0
2023-05-01 21:05:41+00:00,1424814170,"RT @lesstenny: Is Michaelia Cash cooked in the head?         #auspol 

#auspol #VoiceToParliament https://t.co/NeGfeHtF6O","{'verified': False, 'public_metrics': {'followers_count': 339, 'following_count': 385, 'tweet_count': 27575, 'listed_count': 0}, 'created_at': '2013-05-13T06:56:08.000Z', 'id': '1424814170', 'description': ""grumpy, unemployed and over 50, so I'm  screwed ;) my body leans to the right, but my mind leans to the left!"", 'protected': False, 'name': 'Craig Browne', 'username': 'Browne64Craig', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1199885718010548224/aAnVoKkc_normal.jpg'}",0
2023-05-01 21:02:49+00:00,789050904,"@sbxr This former law librarian is here to tell you that's wrong.
Here's a few lawyers who know a thing or two advising that the #VoiceToParliament
&amp; the propsed constitutional amendment are sound.
You're fearmongering &amp; spreading mistruths.
#VoteYes https://t.co/hQUSWnmQrL","{'verified': False, 'location': 'Canberra', 'public_metrics': {'followers_count': 1032, 'following_count': 2359, 'tweet_count': 9549, 'listed_count': 7}, 'created_at': '2012-08-29T10:38:45.000Z', 'id': '789050904', 'description': 'Reader, gardener, librarian in tech research team, progressive Christian. Love my husband, 2 teens & rescue terrier. Amused by our chooks. Views my own. She/her', 'protected': False, 'name': 'Alison J', 'username': 'Alisoninlibrary', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1619846630915833856/f04DlJO-_normal.jpg'}",-0.4767
2023-05-01 21:02:39+00:00,62794561,"RT @PeterWMurphy1: Tony Abbott predicts an embittered, divided nation whether the Voice referendum succeeds or fails. 

Remember Tony Abbot…","{'verified': False, 'location': 'Dee Why', 'public_metrics': {'followers_count': 1664, 'following_count': 1773, 'tweet_count': 104594, 'listed_count': 111}, 'pinned_tweet_id': '1525026573271068672', 'created_at': '2009-08-04T11:42:37.000Z', 'id': '62794561', 'description': '#VoteYes\n\n#BLM\nMMT is not a policy regime.\nDid you bring evidence?\nCommunity Matters\nNearly always a really nice bloke\nHarsh, but Fair, but Harsh\n#LearnMMT', 'protected': False, 'name': '💧Barry Steele', 'username': 'BarrySteeleNB', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1650603534713487363/e8x0XKDp_normal.jpg', 'entities': {'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'VoteYes'}, {'start': 10, 'end': 14, 'tag': 'BLM'}, {'start': 146, 'end': 155, 'tag': 'LearnMMT'}]}}}",0
2023-05-01 20:56:15+00:00,2880160448,RT @MissPolly62: This is a list of some of Labors achievements thus far (just in case anyone was wondering what they have been up to). They…,"{'verified': False, 'location': 'Australia ', 'public_metrics': {'followers_count': 437, 'following_count': 786, 'tweet_count': 25017, 'listed_count': 26}, 'created_at': '2014-10-28T01:04:19.000Z', 'id': '2880160448', 'description': '', 'protected': False, 'name': 'Fair Play and Equity', 'username': 'fair_equity', 'profile_image_url': 'https://pbs.twimg.com/profile_images/931516281580175360/EENPqpgK_normal.jpg'}",0
